/root/minigrid-continual_backprop/scripts/train.py --algo ppo --env ALE/Kaboom-v5 --model kaboom_breakout_cb --frames 10000000 --procs 100 --save-interval 10 --continual-backprop

Namespace(algo='ppo', env='ALE/Kaboom-v5', model='kaboom_breakout_cb', seed=1, log_interval=1, save_interval=10, procs=100, frames=10000000, epochs=4, batch_size=256, frames_per_proc=None, discount=0.99, lr=0.001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False, continual_backprop=True, exploration=False, mem=False)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

AtariACModel(
  (image_conv): Sequential(
    (0): Conv2d(4, 32, kernel_size=(8, 8), stride=(4, 4))
    (1): ReLU()
    (2): Conv2d(32, 64, kernel_size=(4, 4), stride=(2, 2))
    (3): ReLU()
    (4): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1))
    (5): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=3136, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=4, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=3136, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 85 | F 1088000 | FPS 0178 | D 6089 | rR:mean/std/min/max 68.36 29.66 19.00 198.00 | F:mean/std/min/max 498.7 71.9 318.0 669.0 | H 0.157 | V 9.609 | pL -0.246 | vL 3.703 | grad 17.165
U 86 | F 1100800 | FPS 0176 | D 6161 | rR:mean/std/min/max 68.89 28.28 19.00 198.00 | F:mean/std/min/max 501.4 69.1 314.0 669.0 | H 0.153 | V 9.982 | pL -0.464 | vL 4.145 | grad 16.272
U 87 | F 1113600 | FPS 0176 | D 6234 | rR:mean/std/min/max 70.24 25.52 19.00 135.00 | F:mean/std/min/max 505.8 65.7 314.0 630.0 | H 0.149 | V 10.204 | pL -0.610 | vL 4.967 | grad 16.521
U 88 | F 1126400 | FPS 0179 | D 6306 | rR:mean/std/min/max 69.18 24.65 21.00 135.00 | F:mean/std/min/max 505.3 66.7 314.0 644.0 | H 0.148 | V 10.132 | pL -0.362 | vL 4.377 | grad 14.637
U 89 | F 1139200 | FPS 0179 | D 6377 | rR:mean/std/min/max 72.98 26.35 21.00 135.00 | F:mean/std/min/max 506.2 63.3 314.0 644.0 | H 0.162 | V 9.862 | pL -0.299 | vL 3.741 | grad 21.027
U 90 | F 1152000 | FPS 0176 | D 6450 | rR:mean/std/min/max 72.45 27.80 18.00 135.00 | F:mean/std/min/max 499.3 63.7 308.0 644.0 | H 0.149 | V 10.001 | pL -0.368 | vL 4.132 | grad 14.068
Status saved
U 91 | F 1164800 | FPS 0176 | D 6523 | rR:mean/std/min/max 72.08 28.44 18.00 132.00 | F:mean/std/min/max 497.4 63.4 308.0 628.0 | H 0.147 | V 9.839 | pL -0.316 | vL 3.941 | grad 16.236
U 92 | F 1177600 | FPS 0177 | D 6595 | rR:mean/std/min/max 73.72 26.45 18.00 132.00 | F:mean/std/min/max 503.2 60.8 308.0 614.0 | H 0.139 | V 9.711 | pL -0.288 | vL 3.887 | grad 14.757
U 93 | F 1190400 | FPS 0179 | D 6667 | rR:mean/std/min/max 70.26 23.82 18.00 118.00 | F:mean/std/min/max 499.9 60.8 308.0 614.0 | H 0.138 | V 10.001 | pL -0.308 | vL 4.411 | grad 27.512
U 94 | F 1203200 | FPS 0179 | D 6739 | rR:mean/std/min/max 69.80 22.44 23.00 118.00 | F:mean/std/min/max 504.3 57.2 332.0 614.0 | H 0.138 | V 9.767 | pL -0.286 | vL 4.618 | grad 13.659
U 95 | F 1216000 | FPS 0179 | D 6810 | rR:mean/std/min/max 70.16 22.67 28.00 147.00 | F:mean/std/min/max 507.1 56.5 332.0 607.0 | H 0.134 | V 10.674 | pL -0.237 | vL 4.659 | grad 18.718
U 96 | F 1228800 | FPS 0178 | D 6882 | rR:mean/std/min/max 69.61 24.07 22.00 147.00 | F:mean/std/min/max 500.8 58.1 332.0 614.0 | H 0.134 | V 9.722 | pL -0.237 | vL 4.243 | grad 14.221
U 97 | F 1241600 | FPS 0181 | D 6953 | rR:mean/std/min/max 69.33 23.87 22.00 147.00 | F:mean/std/min/max 505.1 58.2 352.0 614.0 | H 0.129 | V 10.004 | pL -0.327 | vL 4.588 | grad 15.528
U 98 | F 1254400 | FPS 0179 | D 7024 | rR:mean/std/min/max 70.88 24.87 21.00 147.00 | F:mean/std/min/max 504.5 57.6 352.0 614.0 | H 0.121 | V 10.621 | pL -0.500 | vL 4.804 | grad 18.191
U 99 | F 1267200 | FPS 0178 | D 7096 | rR:mean/std/min/max 71.69 24.47 21.00 123.00 | F:mean/std/min/max 507.9 59.7 352.0 630.0 | H 0.115 | V 10.465 | pL -0.455 | vL 4.825 | grad 16.247
U 100 | F 1280000 | FPS 0179 | D 7168 | rR:mean/std/min/max 74.14 23.26 21.00 123.00 | F:mean/std/min/max 515.1 59.5 354.0 630.0 | H 0.118 | V 10.408 | pL -0.509 | vL 5.394 | grad 19.092
Status saved
U 101 | F 1292800 | FPS 0177 | D 7240 | rR:mean/std/min/max 77.72 24.11 21.00 126.00 | F:mean/std/min/max 521.2 59.1 354.0 630.0 | H 0.117 | V 9.769 | pL -0.258 | vL 4.853 | grad 23.927
U 102 | F 1305600 | FPS 0180 | D 7312 | rR:mean/std/min/max 78.45 23.26 24.00 126.00 | F:mean/std/min/max 524.2 60.0 365.0 630.0 | H 0.109 | V 10.830 | pL -0.456 | vL 4.368 | grad 14.349
U 103 | F 1318400 | FPS 0176 | D 7384 | rR:mean/std/min/max 77.20 23.89 24.00 126.00 | F:mean/std/min/max 524.0 61.1 365.0 636.0 | H 0.115 | V 10.286 | pL -0.364 | vL 5.093 | grad 16.171
U 104 | F 1331200 | FPS 0179 | D 7456 | rR:mean/std/min/max 78.45 24.00 24.00 126.00 | F:mean/std/min/max 528.5 60.3 365.0 662.0 | H 0.109 | V 10.894 | pL -0.695 | vL 5.410 | grad 18.388
U 105 | F 1344000 | FPS 0178 | D 7528 | rR:mean/std/min/max 78.53 25.72 25.00 135.00 | F:mean/std/min/max 530.5 59.5 365.0 662.0 | H 0.111 | V 10.905 | pL -0.397 | vL 5.505 | grad 20.593
U 106 | F 1356800 | FPS 0175 | D 7600 | rR:mean/std/min/max 81.32 25.00 31.00 135.00 | F:mean/std/min/max 541.5 56.5 376.0 662.0 | H 0.105 | V 11.111 | pL -0.602 | vL 5.122 | grad 15.809
U 107 | F 1369600 | FPS 0180 | D 7672 | rR:mean/std/min/max 83.13 25.76 28.00 156.00 | F:mean/std/min/max 539.4 54.3 390.0 662.0 | H 0.107 | V 10.989 | pL -0.356 | vL 5.492 | grad 15.240
U 108 | F 1382400 | FPS 0179 | D 7743 | rR:mean/std/min/max 83.82 27.03 28.00 156.00 | F:mean/std/min/max 538.3 53.3 398.0 656.0 | H 0.103 | V 10.862 | pL -0.361 | vL 4.625 | grad 15.158
U 109 | F 1395200 | FPS 0179 | D 7815 | rR:mean/std/min/max 82.64 26.13 28.00 156.00 | F:mean/std/min/max 533.4 55.9 398.0 656.0 | H 0.105 | V 10.515 | pL -0.297 | vL 5.228 | grad 16.413
U 110 | F 1408000 | FPS 0179 | D 7886 | rR:mean/std/min/max 83.25 28.04 28.00 156.00 | F:mean/std/min/max 531.8 58.6 398.0 654.0 | H 0.096 | V 11.468 | pL -0.590 | vL 5.616 | grad 16.072
Status saved
U 111 | F 1420800 | FPS 0178 | D 7958 | rR:mean/std/min/max 83.30 27.16 22.00 152.00 | F:mean/std/min/max 535.0 60.3 307.0 654.0 | H 0.108 | V 11.424 | pL -0.411 | vL 5.003 | grad 18.319
U 112 | F 1433600 | FPS 0177 | D 8030 | rR:mean/std/min/max 82.14 25.69 22.00 150.00 | F:mean/std/min/max 534.8 58.9 307.0 654.0 | H 0.100 | V 12.105 | pL -0.564 | vL 5.789 | grad 23.532
U 113 | F 1446400 | FPS 0178 | D 8102 | rR:mean/std/min/max 84.30 26.59 22.00 150.00 | F:mean/std/min/max 535.3 59.6 307.0 654.0 | H 0.101 | V 12.024 | pL -0.447 | vL 5.798 | grad 20.302
U 114 | F 1459200 | FPS 0179 | D 8173 | rR:mean/std/min/max 83.85 23.88 22.00 133.00 | F:mean/std/min/max 532.4 56.3 307.0 654.0 | H 0.100 | V 11.769 | pL -0.487 | vL 5.312 | grad 21.486
U 115 | F 1472000 | FPS 0178 | D 8245 | rR:mean/std/min/max 85.86 24.70 22.00 133.00 | F:mean/std/min/max 529.0 58.5 307.0 637.0 | H 0.099 | V 11.697 | pL -0.535 | vL 6.185 | grad 16.117
U 116 | F 1484800 | FPS 0177 | D 8318 | rR:mean/std/min/max 88.58 24.30 26.00 133.00 | F:mean/std/min/max 529.8 54.6 369.0 637.0 | H 0.092 | V 11.512 | pL -0.522 | vL 5.246 | grad 15.763
U 117 | F 1497600 | FPS 0179 | D 8389 | rR:mean/std/min/max 91.38 25.24 26.00 141.00 | F:mean/std/min/max 533.6 52.5 369.0 642.0 | H 0.102 | V 11.477 | pL -0.347 | vL 5.252 | grad 16.208
U 118 | F 1510400 | FPS 0176 | D 8462 | rR:mean/std/min/max 92.01 24.12 27.00 141.00 | F:mean/std/min/max 538.1 54.6 369.0 649.0 | H 0.092 | V 12.202 | pL -0.747 | vL 6.161 | grad 19.541
U 119 | F 1523200 | FPS 0178 | D 8534 | rR:mean/std/min/max 91.83 25.10 24.00 141.00 | F:mean/std/min/max 539.2 55.2 308.0 649.0 | H 0.100 | V 11.530 | pL -0.282 | vL 5.251 | grad 19.529
U 120 | F 1536000 | FPS 0177 | D 8606 | rR:mean/std/min/max 89.82 25.87 24.00 141.00 | F:mean/std/min/max 535.8 59.7 308.0 673.0 | H 0.092 | V 12.245 | pL -0.599 | vL 5.929 | grad 13.210
Status saved
U 121 | F 1548800 | FPS 0176 | D 8679 | rR:mean/std/min/max 89.47 25.72 24.00 140.00 | F:mean/std/min/max 537.6 65.0 308.0 734.0 | H 0.095 | V 11.694 | pL -0.496 | vL 5.789 | grad 17.771
U 122 | F 1561600 | FPS 0179 | D 8750 | rR:mean/std/min/max 90.20 25.15 24.00 140.00 | F:mean/std/min/max 534.7 62.5 308.0 734.0 | H 0.095 | V 12.588 | pL -0.523 | vL 5.880 | grad 16.994
U 123 | F 1574400 | FPS 0178 | D 8822 | rR:mean/std/min/max 90.75 24.66 24.00 140.00 | F:mean/std/min/max 532.8 61.3 308.0 734.0 | H 0.093 | V 12.536 | pL -0.536 | vL 5.982 | grad 18.619
U 124 | F 1587200 | FPS 0178 | D 8894 | rR:mean/std/min/max 93.28 25.08 24.00 158.00 | F:mean/std/min/max 535.9 57.4 355.0 734.0 | H 0.090 | V 12.601 | pL -0.235 | vL 6.072 | grad 18.288
U 125 | F 1600000 | FPS 0179 | D 8965 | rR:mean/std/min/max 91.30 26.75 10.00 158.00 | F:mean/std/min/max 527.1 60.3 242.0 658.0 | H 0.097 | V 12.193 | pL -0.264 | vL 5.888 | grad 18.870
U 126 | F 1612800 | FPS 0179 | D 9037 | rR:mean/std/min/max 93.08 27.34 10.00 158.00 | F:mean/std/min/max 531.5 59.3 242.0 658.0 | H 0.096 | V 12.732 | pL -0.442 | vL 5.543 | grad 18.687
U 127 | F 1625600 | FPS 0178 | D 9108 | rR:mean/std/min/max 91.46 28.83 10.00 158.00 | F:mean/std/min/max 529.5 58.8 242.0 658.0 | H 0.102 | V 12.845 | pL -0.364 | vL 5.926 | grad 19.906
U 128 | F 1638400 | FPS 0177 | D 9181 | rR:mean/std/min/max 88.62 26.83 10.00 158.00 | F:mean/std/min/max 531.4 57.1 242.0 658.0 | H 0.094 | V 13.168 | pL -0.487 | vL 6.087 | grad 17.902
U 129 | F 1651200 | FPS 0179 | D 9252 | rR:mean/std/min/max 90.40 23.25 38.00 165.00 | F:mean/std/min/max 536.4 45.2 422.0 658.0 | H 0.091 | V 12.817 | pL -0.522 | vL 6.494 | grad 17.330
U 130 | F 1664000 | FPS 0177 | D 9324 | rR:mean/std/min/max 90.45 22.91 38.00 165.00 | F:mean/std/min/max 535.8 45.4 422.0 658.0 | H 0.089 | V 13.311 | pL -0.610 | vL 6.104 | grad 13.979
Status saved
U 131 | F 1676800 | FPS 0179 | D 9396 | rR:mean/std/min/max 94.96 29.50 38.00 265.00 | F:mean/std/min/max 542.9 51.7 391.0 705.0 | H 0.101 | V 12.915 | pL -0.596 | vL 7.939 | grad 19.996
U 132 | F 1689600 | FPS 0177 | D 9468 | rR:mean/std/min/max 99.20 28.51 27.00 265.00 | F:mean/std/min/max 545.6 54.4 336.0 705.0 | H 0.095 | V 12.865 | pL -0.327 | vL 5.434 | grad 27.442
U 133 | F 1702400 | FPS 0177 | D 9540 | rR:mean/std/min/max 98.26 30.07 21.00 265.00 | F:mean/std/min/max 537.4 59.0 335.0 705.0 | H 0.098 | V 13.318 | pL -0.249 | vL 6.192 | grad 19.402
U 134 | F 1715200 | FPS 0179 | D 9612 | rR:mean/std/min/max 98.97 29.79 21.00 265.00 | F:mean/std/min/max 537.9 59.1 335.0 705.0 | H 0.095 | V 14.311 | pL -0.627 | vL 6.652 | grad 33.269
U 135 | F 1728000 | FPS 0179 | D 9683 | rR:mean/std/min/max 98.30 28.48 21.00 265.00 | F:mean/std/min/max 534.1 56.4 335.0 705.0 | H 0.106 | V 13.546 | pL -0.517 | vL 5.937 | grad 19.009
U 136 | F 1740800 | FPS 0180 | D 9755 | rR:mean/std/min/max 97.50 22.47 21.00 141.00 | F:mean/std/min/max 533.1 53.3 335.0 637.0 | H 0.102 | V 13.867 | pL -0.810 | vL 7.321 | grad 22.569
U 137 | F 1753600 | FPS 0180 | D 9826 | rR:mean/std/min/max 100.26 22.45 21.00 180.00 | F:mean/std/min/max 541.9 49.2 335.0 655.0 | H 0.105 | V 13.280 | pL -0.394 | vL 6.408 | grad 24.896
U 138 | F 1766400 | FPS 0178 | D 9898 | rR:mean/std/min/max 104.41 20.93 54.00 180.00 | F:mean/std/min/max 547.6 45.3 442.0 655.0 | H 0.098 | V 14.563 | pL -0.727 | vL 6.285 | grad 19.486
U 139 | F 1779200 | FPS 0179 | D 9969 | rR:mean/std/min/max 103.40 24.04 39.00 180.00 | F:mean/std/min/max 543.9 47.4 423.0 655.0 | H 0.098 | V 14.567 | pL -0.547 | vL 6.423 | grad 19.856
U 140 | F 1792000 | FPS 0179 | D 10041 | rR:mean/std/min/max 102.76 24.72 39.00 180.00 | F:mean/std/min/max 540.9 49.0 407.0 655.0 | H 0.105 | V 13.877 | pL -0.464 | vL 6.832 | grad 32.795
Status saved
U 141 | F 1804800 | FPS 0178 | D 10113 | rR:mean/std/min/max 103.82 22.84 39.00 168.00 | F:mean/std/min/max 533.6 45.7 407.0 651.0 | H 0.099 | V 13.925 | pL -0.439 | vL 5.393 | grad 17.122
U 142 | F 1817600 | FPS 0178 | D 10185 | rR:mean/std/min/max 101.82 22.23 39.00 168.00 | F:mean/std/min/max 530.2 46.5 407.0 651.0 | H 0.094 | V 13.970 | pL -0.559 | vL 6.483 | grad 21.258
U 143 | F 1830400 | FPS 0178 | D 10257 | rR:mean/std/min/max 103.18 21.91 43.00 168.00 | F:mean/std/min/max 534.4 46.7 407.0 659.0 | H 0.097 | V 14.164 | pL -0.491 | vL 5.614 | grad 16.480
U 144 | F 1843200 | FPS 0180 | D 10328 | rR:mean/std/min/max 104.43 22.18 50.00 171.00 | F:mean/std/min/max 537.4 50.3 407.0 659.0 | H 0.097 | V 14.115 | pL -0.611 | vL 5.877 | grad 19.256
U 145 | F 1856000 | FPS 0178 | D 10400 | rR:mean/std/min/max 105.26 24.00 31.00 171.00 | F:mean/std/min/max 545.9 50.5 406.0 659.0 | H 0.099 | V 13.942 | pL -0.519 | vL 6.014 | grad 22.663
U 146 | F 1868800 | FPS 0179 | D 10472 | rR:mean/std/min/max 104.52 24.68 31.00 171.00 | F:mean/std/min/max 545.3 48.8 406.0 659.0 | H 0.091 | V 14.394 | pL -0.648 | vL 5.608 | grad 18.541
U 147 | F 1881600 | FPS 0178 | D 10544 | rR:mean/std/min/max 105.89 24.23 31.00 180.00 | F:mean/std/min/max 547.0 45.3 406.0 633.0 | H 0.097 | V 15.010 | pL -0.407 | vL 5.595 | grad 15.298
U 148 | F 1894400 | FPS 0177 | D 10616 | rR:mean/std/min/max 105.43 24.06 31.00 180.00 | F:mean/std/min/max 544.8 47.2 406.0 683.0 | H 0.092 | V 15.304 | pL -0.540 | vL 6.279 | grad 19.502
U 149 | F 1907200 | FPS 0180 | D 10687 | rR:mean/std/min/max 105.52 22.69 31.00 180.00 | F:mean/std/min/max 540.8 46.6 406.0 683.0 | H 0.103 | V 14.293 | pL -0.442 | vL 5.235 | grad 13.469
U 150 | F 1920000 | FPS 0178 | D 10759 | rR:mean/std/min/max 106.10 21.42 50.00 180.00 | F:mean/std/min/max 538.1 44.4 436.0 683.0 | H 0.101 | V 14.940 | pL -0.616 | vL 5.452 | grad 19.263
Status saved
U 151 | F 1932800 | FPS 0179 | D 10831 | rR:mean/std/min/max 106.52 19.14 50.00 147.00 | F:mean/std/min/max 534.0 42.4 436.0 683.0 | H 0.099 | V 15.874 | pL -0.457 | vL 5.649 | grad 13.858
U 152 | F 1945600 | FPS 0179 | D 10902 | rR:mean/std/min/max 109.02 20.07 50.00 164.00 | F:mean/std/min/max 536.7 40.8 436.0 662.0 | H 0.114 | V 15.615 | pL -0.426 | vL 5.769 | grad 15.010
U 153 | F 1958400 | FPS 0178 | D 10974 | rR:mean/std/min/max 109.26 19.39 50.00 164.00 | F:mean/std/min/max 535.7 38.1 468.0 654.0 | H 0.131 | V 14.601 | pL -0.247 | vL 5.677 | grad 24.133
U 154 | F 1971200 | FPS 0179 | D 11046 | rR:mean/std/min/max 110.78 20.74 53.00 164.00 | F:mean/std/min/max 537.9 42.1 454.0 654.0 | H 0.126 | V 15.355 | pL -0.461 | vL 5.362 | grad 16.707
U 155 | F 1984000 | FPS 0179 | D 11117 | rR:mean/std/min/max 109.62 20.80 53.00 164.00 | F:mean/std/min/max 540.3 42.8 454.0 654.0 | H 0.118 | V 15.889 | pL -0.288 | vL 6.036 | grad 18.946
U 156 | F 1996800 | FPS 0180 | D 11188 | rR:mean/std/min/max 108.07 20.91 53.00 164.00 | F:mean/std/min/max 538.2 45.0 402.0 636.0 | H 0.119 | V 16.209 | pL -0.714 | vL 6.691 | grad 15.086
U 157 | F 2009600 | FPS 0176 | D 11261 | rR:mean/std/min/max 105.27 21.37 19.00 156.00 | F:mean/std/min/max 531.6 51.1 314.0 631.0 | H 0.130 | V 15.387 | pL -0.493 | vL 5.986 | grad 16.628
U 158 | F 2022400 | FPS 0179 | D 11332 | rR:mean/std/min/max 107.59 21.80 19.00 171.00 | F:mean/std/min/max 536.4 51.3 314.0 639.0 | H 0.119 | V 15.511 | pL -0.541 | vL 5.834 | grad 16.019
U 159 | F 2035200 | FPS 0178 | D 11404 | rR:mean/std/min/max 110.23 22.87 19.00 182.00 | F:mean/std/min/max 537.1 52.1 314.0 639.0 | H 0.122 | V 15.750 | pL -0.302 | vL 5.823 | grad 14.086
U 160 | F 2048000 | FPS 0177 | D 11477 | rR:mean/std/min/max 111.45 23.85 19.00 182.00 | F:mean/std/min/max 538.6 51.4 314.0 653.0 | H 0.117 | V 16.402 | pL -0.336 | vL 5.314 | grad 13.472
Status saved
U 161 | F 2060800 | FPS 0176 | D 11549 | rR:mean/std/min/max 112.67 24.53 44.00 192.00 | F:mean/std/min/max 540.1 46.8 451.0 653.0 | H 0.147 | V 15.800 | pL -0.089 | vL 6.535 | grad 14.755
U 162 | F 2073600 | FPS 0177 | D 11622 | rR:mean/std/min/max 112.75 26.18 44.00 192.00 | F:mean/std/min/max 542.3 49.7 451.0 676.0 | H 0.132 | V 15.600 | pL -0.545 | vL 6.407 | grad 16.512
U 163 | F 2086400 | FPS 0179 | D 11693 | rR:mean/std/min/max 109.95 26.89 42.00 192.00 | F:mean/std/min/max 539.7 49.8 451.0 676.0 | H 0.135 | V 15.954 | pL -0.265 | vL 5.811 | grad 21.830
U 164 | F 2099200 | FPS 0178 | D 11765 | rR:mean/std/min/max 110.35 25.75 42.00 192.00 | F:mean/std/min/max 542.6 48.7 451.0 676.0 | H 0.120 | V 16.284 | pL -0.177 | vL 5.235 | grad 15.624
U 165 | F 2112000 | FPS 0179 | D 11837 | rR:mean/std/min/max 107.69 28.41 33.00 192.00 | F:mean/std/min/max 541.0 54.2 381.0 676.0 | H 0.139 | V 16.298 | pL -0.137 | vL 6.491 | grad 17.927
U 166 | F 2124800 | FPS 0177 | D 11909 | rR:mean/std/min/max 105.34 24.57 33.00 174.00 | F:mean/std/min/max 537.7 50.1 381.0 669.0 | H 0.133 | V 16.495 | pL -0.293 | vL 5.308 | grad 14.852
U 167 | F 2137600 | FPS 0177 | D 11982 | rR:mean/std/min/max 104.16 24.14 33.00 171.00 | F:mean/std/min/max 534.3 50.0 381.0 669.0 | H 0.142 | V 15.982 | pL -0.168 | vL 6.069 | grad 17.525
U 168 | F 2150400 | FPS 0179 | D 12054 | rR:mean/std/min/max 103.39 25.66 33.00 172.00 | F:mean/std/min/max 530.7 48.0 381.0 669.0 | H 0.143 | V 16.726 | pL -0.354 | vL 5.742 | grad 19.840
U 169 | F 2163200 | FPS 0179 | D 12125 | rR:mean/std/min/max 102.10 24.86 33.00 172.00 | F:mean/std/min/max 529.9 45.6 381.0 633.0 | H 0.140 | V 16.850 | pL -0.202 | vL 5.731 | grad 14.780
U 170 | F 2176000 | FPS 0178 | D 12197 | rR:mean/std/min/max 107.69 25.32 39.00 172.00 | F:mean/std/min/max 537.7 43.2 439.0 649.0 | H 0.138 | V 16.458 | pL -0.362 | vL 5.596 | grad 19.603
Status saved
U 171 | F 2188800 | FPS 0177 | D 12269 | rR:mean/std/min/max 110.26 23.24 42.00 172.00 | F:mean/std/min/max 543.2 42.8 439.0 649.0 | H 0.135 | V 16.630 | pL -0.573 | vL 5.830 | grad 15.014
U 172 | F 2201600 | FPS 0178 | D 12341 | rR:mean/std/min/max 111.96 25.15 42.00 173.00 | F:mean/std/min/max 548.1 46.9 439.0 664.0 | H 0.141 | V 17.046 | pL -0.261 | vL 5.294 | grad 14.557
U 173 | F 2214400 | FPS 0176 | D 12413 | rR:mean/std/min/max 113.95 24.18 58.00 173.00 | F:mean/std/min/max 548.8 46.9 452.0 664.0 | H 0.137 | V 16.714 | pL -0.222 | vL 5.191 | grad 13.505
U 174 | F 2227200 | FPS 0179 | D 12485 | rR:mean/std/min/max 113.83 22.60 71.00 173.00 | F:mean/std/min/max 546.2 46.1 452.0 664.0 | H 0.143 | V 16.688 | pL -0.140 | vL 5.090 | grad 11.525
U 175 | F 2240000 | FPS 0180 | D 12556 | rR:mean/std/min/max 113.03 22.20 75.00 173.00 | F:mean/std/min/max 543.2 45.9 452.0 664.0 | H 0.140 | V 16.853 | pL -0.478 | vL 6.159 | grad 16.570
U 176 | F 2252800 | FPS 0177 | D 12628 | rR:mean/std/min/max 112.30 20.95 56.00 173.00 | F:mean/std/min/max 539.5 43.6 468.0 664.0 | H 0.141 | V 17.240 | pL -0.355 | vL 5.033 | grad 15.245
U 177 | F 2265600 | FPS 0179 | D 12699 | rR:mean/std/min/max 110.35 21.28 21.00 178.00 | F:mean/std/min/max 534.9 46.3 338.0 657.0 | H 0.160 | V 16.747 | pL -0.226 | vL 6.892 | grad 15.896
U 178 | F 2278400 | FPS 0179 | D 12771 | rR:mean/std/min/max 109.41 22.95 21.00 186.00 | F:mean/std/min/max 532.0 46.6 338.0 656.0 | H 0.147 | V 17.635 | pL -0.426 | vL 6.218 | grad 13.984
U 179 | F 2291200 | FPS 0177 | D 12843 | rR:mean/std/min/max 110.73 26.17 21.00 194.00 | F:mean/std/min/max 529.7 50.7 338.0 656.0 | H 0.154 | V 17.861 | pL -0.384 | vL 5.915 | grad 15.010
U 180 | F 2304000 | FPS 0178 | D 12915 | rR:mean/std/min/max 110.98 27.46 21.00 194.00 | F:mean/std/min/max 529.0 51.7 338.0 656.0 | H 0.154 | V 17.078 | pL -0.207 | vL 5.968 | grad 14.246
Status saved
U 181 | F 2316800 | FPS 0178 | D 12987 | rR:mean/std/min/max 114.06 29.04 21.00 194.00 | F:mean/std/min/max 529.6 52.4 338.0 656.0 | H 0.176 | V 16.765 | pL -0.362 | vL 5.769 | grad 13.489
U 182 | F 2329600 | FPS 0178 | D 13059 | rR:mean/std/min/max 115.42 28.72 41.00 194.00 | F:mean/std/min/max 533.6 47.7 422.0 652.0 | H 0.152 | V 17.156 | pL -0.478 | vL 4.949 | grad 16.193
U 183 | F 2342400 | FPS 0181 | D 13130 | rR:mean/std/min/max 117.06 28.29 41.00 192.00 | F:mean/std/min/max 537.5 46.2 422.0 643.0 | H 0.150 | V 18.172 | pL -0.329 | vL 6.519 | grad 13.236
U 184 | F 2355200 | FPS 0180 | D 13201 | rR:mean/std/min/max 117.84 27.70 41.00 192.00 | F:mean/std/min/max 540.4 46.3 422.0 661.0 | H 0.154 | V 17.695 | pL -0.540 | vL 6.749 | grad 13.681
U 185 | F 2368000 | FPS 0179 | D 13273 | rR:mean/std/min/max 118.08 26.87 41.00 192.00 | F:mean/std/min/max 542.1 47.4 422.0 664.0 | H 0.153 | V 17.617 | pL -0.490 | vL 7.232 | grad 15.118
U 186 | F 2380800 | FPS 0177 | D 13345 | rR:mean/std/min/max 119.83 29.37 52.00 202.00 | F:mean/std/min/max 543.8 47.7 422.0 664.0 | H 0.144 | V 17.508 | pL -0.607 | vL 7.359 | grad 13.196
U 187 | F 2393600 | FPS 0178 | D 13417 | rR:mean/std/min/max 124.02 31.57 58.00 247.00 | F:mean/std/min/max 550.2 48.0 423.0 664.0 | H 0.147 | V 19.154 | pL -0.497 | vL 6.423 | grad 17.831
U 188 | F 2406400 | FPS 0176 | D 13489 | rR:mean/std/min/max 126.52 33.60 58.00 247.00 | F:mean/std/min/max 551.1 50.4 423.0 671.0 | H 0.163 | V 18.095 | pL -0.440 | vL 6.268 | grad 16.552
U 189 | F 2419200 | FPS 0177 | D 13562 | rR:mean/std/min/max 128.12 33.29 58.00 247.00 | F:mean/std/min/max 551.9 49.1 454.0 671.0 | H 0.157 | V 18.003 | pL -0.409 | vL 6.750 | grad 15.536
U 190 | F 2432000 | FPS 0178 | D 13634 | rR:mean/std/min/max 132.29 31.13 83.00 247.00 | F:mean/std/min/max 554.7 47.2 454.0 671.0 | H 0.151 | V 18.131 | pL -0.398 | vL 5.044 | grad 11.235
Status saved
U 191 | F 2444800 | FPS 0178 | D 13706 | rR:mean/std/min/max 128.29 29.05 82.00 210.00 | F:mean/std/min/max 547.1 46.9 454.0 671.0 | H 0.156 | V 19.000 | pL -0.236 | vL 5.749 | grad 14.103
U 192 | F 2457600 | FPS 0180 | D 13777 | rR:mean/std/min/max 126.97 29.82 75.00 210.00 | F:mean/std/min/max 547.5 45.4 463.0 664.0 | H 0.174 | V 18.593 | pL -0.350 | vL 6.625 | grad 17.001
U 193 | F 2470400 | FPS 0180 | D 13848 | rR:mean/std/min/max 124.79 26.99 75.00 206.00 | F:mean/std/min/max 543.5 40.4 463.0 640.0 | H 0.173 | V 17.833 | pL -0.187 | vL 5.557 | grad 16.128
U 194 | F 2483200 | FPS 0177 | D 13920 | rR:mean/std/min/max 125.22 26.58 75.00 206.00 | F:mean/std/min/max 546.1 41.0 452.0 640.0 | H 0.178 | V 18.828 | pL -0.435 | vL 6.367 | grad 16.201
